utilization_type,state,ndc,product_name,year,quarter,suppression_used,units_reimbursed,number_of_prescriptions,total_amount_reimbursed
MCOU,DE,00169413211,OZEMPIC 0.,2023,2,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2023,2,false,181.500,116,109189.58
FFSU,DE,00169413212,OZEMPIC 0.,2023,2,true,,,
FFSU,DE,00169418113,OZEMPIC 0.,2023,2,true,,,
MCOU,DE,00169418113,OZEMPIC 0.,2023,2,false,6105.000,2016,1868165.50
MCOU,DE,00169477211,OZEMPIC   ,2023,2,true,,,
MCOU,DE,00169477212,OZEMPIC 2M,2023,2,false,2273.000,738,684358.50
MCOU,DE,00169413001,OZEMPIC 1M,2023,1,true,,,
MCOU,DE,00169413013,OZEMPIC 1M,2023,1,false,3825.000,1235,1148378.90
FFSU,DE,00169413013,OZEMPIC 1M,2023,1,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2023,1,false,2250.500,1468,1346522.96
MCOU,DE,00169413602,OZEMPIC 1M,2023,1,true,,,
MCOU,DE,00169418113,OZEMPIC 0.,2023,1,false,367.500,123,114155.21
MCOU,DE,00169477212,OZEMPIC 2M,2023,1,false,1410.000,461,422831.36
MCOU,FL,00169413001,OZEMPIC   ,2023,4,true,,,
MCOU,FL,00169413013,OZEMPIC   ,2023,4,false,10731.000,3559,3170511.35
FFSU,FL,00169413013,OZEMPIC   ,2023,4,false,549.000,182,159393.36
FFSU,FL,00169413211,OZEMPIC   ,2023,4,true,,,
MCOU,FL,00169413211,OZEMPIC   ,2023,4,true,,,
MCOU,FL,00169413212,OZEMPIC   ,2023,4,true,,,
FFSU,FL,00169413212,OZEMPIC   ,2023,4,true,,,
FFSU,FL,00169418113,OZEMPIC   ,2023,4,false,861.000,287,252223.62
MCOU,FL,00169418113,OZEMPIC   ,2023,4,false,18524.000,6165,5472770.94
MCOU,FL,00169477211,OZEMPIC   ,2023,4,true,,,
MCOU,FL,00169477212,OZEMPIC   ,2023,4,false,3210.000,1068,953657.00
FFSU,FL,00169477212,OZEMPIC   ,2023,4,false,216.000,72,62311.00
FFSU,FL,00169413001,OZEMPIC   ,2023,3,true,,,
MCOU,FL,00169413001,OZEMPIC   ,2023,3,true,,,
FFSU,FL,00169413013,OZEMPIC   ,2023,3,false,435.000,145,118826.68
MCOU,FL,00169413013,OZEMPIC   ,2023,3,false,8721.000,2900,2572739.11
MCOU,FL,00169413211,OZEMPIC   ,2023,3,true,,,
FFSU,FL,00169413212,OZEMPIC   ,2023,3,true,,,
MCOU,FL,00169413212,OZEMPIC   ,2023,3,false,33.000,22,19383.77
FFSU,FL,00169418113,OZEMPIC   ,2023,3,false,786.000,260,232374.48
MCOU,FL,00169418113,OZEMPIC   ,2023,3,false,18370.500,6115,5417277.64
MCOU,FL,00169477211,OZEMPIC   ,2023,3,true,,,
FFSU,FL,00169477212,OZEMPIC   ,2023,3,false,192.000,64,55837.60
MCOU,FL,00169477212,OZEMPIC   ,2023,3,false,3459.000,1151,1015834.30
MCOU,FL,00169413001,OZEMPIC   ,2023,2,true,,,
MCOU,FL,00169413013,OZEMPIC   ,2023,2,false,6432.000,2128,1894728.98
FFSU,FL,00169413013,OZEMPIC   ,2023,2,false,327.000,109,87324.34
MCOU,FL,00169413211,OZEMPIC   ,2023,2,true,,,
MCOU,FL,00169413212,OZEMPIC   ,2023,2,false,472.500,313,277990.62
FFSU,FL,00169413212,OZEMPIC   ,2023,2,false,49.500,33,28236.31
MCOU,FL,00169413611,OZEMPIC   ,2023,2,true,,,
MCOU,FL,00169418113,OZEMPIC   ,2023,2,false,12326.000,4090,3632398.77
FFSU,FL,00169418113,OZEMPIC   ,2023,2,false,315.000,105,79936.12
MCOU,FL,00169477211,OZEMPIC   ,2023,2,true,,,
MCOU,FL,00169477212,OZEMPIC   ,2023,2,false,2733.000,907,801927.75
FFSU,FL,00169477212,OZEMPIC   ,2023,2,false,78.000,26,21180.40
MCOU,FL,00169413013,OZEMPIC   ,2023,1,false,3336.000,1099,963386.30
FFSU,FL,00169413013,OZEMPIC   ,2023,1,false,210.000,68,49093.39
MCOU,FL,00169413211,OZEMPIC   ,2023,1,true,,,
FFSU,FL,00169413212,OZEMPIC   ,2023,1,false,130.500,87,71238.89
MCOU,FL,00169413212,OZEMPIC   ,2023,1,false,3153.000,2045,1846844.33
MCOU,FL,00169418113,OZEMPIC   ,2023,1,false,420.000,139,124372.48
MCOU,FL,00169477212,OZEMPIC   ,2023,1,false,1311.000,435,385397.14
FFSU,FL,00169477212,OZEMPIC   ,2023,1,false,51.000,17,12346.62
MCOU,GA,00169413001,OZEMPIC   ,2023,4,true,,,
FFSU,GA,00169413001,OZEMPIC   ,2023,4,true,,,
FFSU,GA,00169413013,OZEMPIC   ,2023,4,false,1452.000,484,440393.95
MCOU,GA,00169413013,OZEMPIC   ,2023,4,false,3375.000,1128,1049681.25
FFSU,GA,00169413211,OZEMPIC   ,2023,4,true,,,
FFSU,GA,00169413212,OZEMPIC   ,2023,4,false,36.000,21,21743.67
MCOU,GA,00169418113,OZEMPIC   ,2023,4,false,3147.000,1049,970178.24
FFSU,GA,00169418113,OZEMPIC   ,2023,4,false,1107.000,369,335320.22
MCOU,GA,00169477211,OZEMPIC   ,2023,4,true,,,
FFSU,GA,00169477211,OZEMPIC   ,2023,4,true,,,
FFSU,GA,00169477212,OZEMPIC   ,2023,4,false,717.000,239,217365.21
MCOU,GA,00169477212,OZEMPIC   ,2023,4,false,1311.000,433,403520.71
MCOU,GA,00169413001,OZEMPIC   ,2023,3,true,,,
FFSU,GA,00169413001,OZEMPIC   ,2023,3,true,,,
MCOU,GA,00169413013,OZEMPIC   ,2023,3,false,3861.000,1286,1217665.78
FFSU,GA,00169413013,OZEMPIC   ,2023,3,false,1461.000,487,444125.56
FFSU,GA,00169413211,OZEMPIC   ,2023,3,true,,,
MCOU,GA,00169413212,OZEMPIC   ,2023,3,true,,,
FFSU,GA,00169413212,OZEMPIC   ,2023,3,false,73.500,46,44486.17
MCOU,GA,00169418113,OZEMPIC   ,2023,3,false,4230.000,1409,1296731.22
FFSU,GA,00169418113,OZEMPIC   ,2023,3,false,624.000,206,189190.93
FFSU,GA,00169477211,OZEMPIC   ,2023,3,true,,,
